otuId	R.101	R.103	R.112	R.113	R.14	R.16	R.21	R.24	R.243	R.245	R.246	R.247	R.24G	R.25	R.252	R.253	R.260	R.27	R.313	R.36	R.4	R.416	R.418	R.419	R.41B	R.41D	R.42	R.420	R.424	R.488	R.50	R.512	R.513	R.514	R.517	R.524	R.526	R.527	R.534	R.542	R.55	R.558	R.56	R.563	R.565	R.566	R.567	R.569C	R.569Z	R.57	R.570	R.571	R.575	R.577	R.578	R.579	R.58	R.585	R.585T	R.59	R.6	R.60	R.600	R.61	R.67	R.69	R.72	R.74	R.76	R.79	R.82	R.87	R.88	R.9	R.90	R.91	R.93	R.94	R.B001	R.B002	R.B003	R.B583
OTU_13807	0	0	7.71E-05	5.14E-05	2.57E-05	0	5.14E-05	2.57E-05	0	5.14E-05	0	5.14E-05	7.71E-05	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	7.71E-05	0	0	0	0	2.57E-05	0	5.14E-05	2.57E-05	0	0	7.71E-05	5.14E-05	5.14E-05	0.000102796	5.14E-05	0	0	2.57E-05	0	0	2.57E-05	0.000128495	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	7.71E-05	7.71E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	7.71E-05	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	2.57E-05	0
OTU_13816	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	7.71E-05	0	0	0	0	0	0	0.000205592	0	0	0.000385485	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	2.57E-05	0	0.000102796	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	7.71E-05	0	0	0	5.14E-05	0	0
OTU_13830	0.000102796	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_13836	0	0	0	7.71E-05	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13837	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0
OTU_13852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13858	0	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0
OTU_13864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05
OTU_13865	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0.000102796	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_13866	0	0	7.71E-05	0	0	5.14E-05	0	0	0	0	0.000719572	0	0	7.71E-05	2.57E-05	5.14E-05	0	7.71E-05	5.14E-05	2.57E-05	5.14E-05	0	0	0	0	0.000102796	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	7.71E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0.000128495	0	0.000616776	0	2.57E-05	0	0	0	0	0.000154194	0	0	2.57E-05	0	0	0	2.57E-05	7.71E-05	2.57E-05	0
OTU_13875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0.00025699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0
OTU_13880	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0
OTU_13881	2.57E-05	0	0	0	0	0	7.71E-05	0	0	0	2.57E-05	7.71E-05	0	5.14E-05	0.000128495	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	2.57E-05	0	0.001207854	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0.000591077	0	0	0.001464844	5.14E-05	0.000102796	0	0.000436883	2.57E-05	0	0	0.000205592	0	0.000128495	0.002518503
OTU_13883	0.000822368	0	0.001182155	0.000179893	0.000102796	0	0.00025699	0	0.001464844	0.000411184	0.000359786	0.001284951	0.000231291	0.001439145	0.001105058	0.004368832	2.57E-05	5.14E-05	0.001670436	0	0.000128495	0.001284951	0.007915296	0.000205592	0.00025699	0.000179893	0.001593339	0.000231291	0.000102796	2.57E-05	0	0	0.000205592	0.000102796	0	0.006219161	7.71E-05	0.000102796	0.000102796	0.000334087	0.000154194	2.57E-05	0.001593339	2.57E-05	0	0	0.003443668	0.000179893	0.001233553	7.71E-05	7.71E-05	0.000154194	0	0.000282689	7.71E-05	0.000154194	0.00105366	0.001002262	0.000462582	0.000205592	0.001721834	0.011153372	0	2.57E-05	5.14E-05	0	0.000899465	0.000565378	0.000436883	5.14E-05	0.004702919	0.010048314	0.000205592	0.000179893	0.011024877	0.001259252	0.005037007	0	0.001284951	0.000693873	0.00495991	0.007349918
OTU_13891	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205592	0	7.71E-05
OTU_13902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13907	0	0	0	0.000154194	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	2.57E-05	7.71E-05	0	0	2.57E-05	0.000231291	0	0	0	5.14E-05	0	5.14E-05	0	0	5.14E-05	0	0	0	0.000359786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	7.71E-05	0	2.57E-05
OTU_13908	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0
OTU_13911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231291	0	2.57E-05	0	0	0	0.000359786	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462582	0	2.57E-05
OTU_13918	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	2.57E-05	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13921	0.000154194	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	7.71E-05	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0
OTU_13922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0
OTU_13932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13938	0	0	2.57E-05	5.14E-05	0	2.57E-05	7.71E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13941	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0
OTU_13943	0	0	5.14E-05	2.57E-05	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0
OTU_13948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0
OTU_13952	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13957	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0
OTU_13962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13967	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0
OTU_13968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0
OTU_13971	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0
OTU_13973	0	0	0.000411184	0.000128495	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154194	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0
OTU_13977	0	0	0	0	0	0	0.000179893	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	7.71E-05	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0.000154194	0	0	0	0	0	0	0	0.000179893	0	0	0
OTU_13981	0	0	0	2.57E-05	0	0	2.57E-05	0	0.00025699	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	7.71E-05	7.71E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0.000102796	0	0	0	0	0	0	2.57E-05	0.000411184	0.000102796	0	0	0	0	0	0	0.000102796	0	0	0	0	0	2.57E-05	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	5.14E-05	0	0	0	0.000102796	2.57E-05	2.57E-05	0.000128495
OTU_13986	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0.000102796	0	0	0	0	0	0	0	5.14E-05	0	0	0	7.71E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0.000102796	0	0	0	0
OTU_13993	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14007	2.57E-05	0	5.14E-05	5.14E-05	0	0	2.57E-05	0	2.57E-05	5.14E-05	0	5.14E-05	0	0.000102796	0	0.000102796	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0.000154194	0	5.14E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	5.14E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	5.14E-05	0	0	0	5.14E-05	2.57E-05	0	0	0	0	5.14E-05	2.57E-05	0	0.000102796	2.57E-05
OTU_14015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0
OTU_14020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0
OTU_14025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0
OTU_14045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0
OTU_14047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14050	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14051	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	0	0
OTU_14056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14057	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	5.14E-05	0	0
OTU_14067	0.000128495	0	5.14E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0.000102796	0.000102796	0	0	0	2.57E-05	0
OTU_14073	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0.001773232	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0
OTU_14076	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0
OTU_14077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14085	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0.000102796	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0.000385485	0	0	5.14E-05	0	0	0	0.000128495	2.57E-05	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051398	0	0	0	0	0	0	0	0.000128495	7.71E-05	2.57E-05	0.000102796	0	0	0	0	0	0.000102796
OTU_14090	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	5.14E-05	0	0
OTU_14099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000385485	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	7.71E-05	0	0	0
OTU_14103	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0.000102796	0	0	0	0	5.14E-05	7.71E-05	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	7.71E-05	2.57E-05	0	0	0.002441406	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	0	0	0	0.000128495	0	0
