otuId	RJ.101	RJ.103	RJ.112	RJ.113	RJ.14	RJ.16	RJ.21	RJ.24	RJ.243	RJ.245	RJ.246	RJ.247	RJ.24G	RJ.25	RJ.252	RJ.253	RJ.260	RJ.27	RJ.313	RJ.36	RJ.4	RJ.416	RJ.418	RJ.419	RJ.41B	RJ.41D	RJ.42	RJ.420	RJ.424	RJ.488	RJ.50	RJ.512	RJ.513	RJ.514	RJ.517	RJ.524	RJ.526	RJ.527	RJ.534	RJ.542	RJ.55	RJ.558	RJ.56	RJ.563	RJ.565	RJ.566	RJ.567	RJ.569C	RJ.569Z	RJ.57	RJ.570	RJ.571	RJ.575	RJ.577	RJ.578	RJ.579	RJ.58	RJ.59	RJ.6	RJ.60	RJ.600	RJ.61	RJ.67	RJ.69	RJ.72	RJ.74	RJ.76	RJ.79	RJ.82	RJ.87	RJ.88	RJ.9	RJ.90	RJ.91	RJ.93	RJ.94	RJ.B001	RJ.B002	RJ.B003	RJ.B583	RJ.B585	RJ.B585T
OTU_13612	2.57E-05	0.000334087	2.57E-05	0	0.000128495	0.000334087	5.14E-05	0.000179893	0	0	2.57E-05	5.14E-05	0.000539679	2.57E-05	0	0	2.57E-05	7.71E-05	5.14E-05	7.71E-05	2.57E-05	0	2.57E-05	7.71E-05	7.71E-05	2.57E-05	0.000154194	0.000359786	2.57E-05	0.000102796	2.57E-05	0.000179893	0.000154194	2.57E-05	5.14E-05	0.000128495	0	5.14E-05	7.71E-05	5.14E-05	0.000179893	5.14E-05	5.14E-05	2.57E-05	5.14E-05	0.000179893	0	0	0	0.000308388	5.14E-05	0	2.57E-05	0	5.14E-05	5.14E-05	0.000154194	0.000128495	0.000154194	0.000488281	0	0.000308388	5.14E-05	2.57E-05	2.57E-05	0.000231291	7.71E-05	0.000128495	0.000179893	0.00025699	7.71E-05	0.000154194	5.14E-05	0.000436883	0.000128495	0.000128495	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	5.14E-05
OTU_13616	2.57E-05	0	0	0	0.000128495	0	0	2.57E-05	0	0	0	0	0.000102796	0.000128495	0	0	0	0.000128495	0	2.57E-05	0	0	0	0.000102796	0.000231291	0	5.14E-05	0.00051398	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0.000102796	5.14E-05	5.14E-05	0.000128495	0	0	0.000128495	5.14E-05	0	5.14E-05	0	0	2.57E-05	0	0	7.71E-05	0.000128495	0	0	0	2.57E-05	0	0	0	0	0	0.000154194	0.000719572	0.000154194	2.57E-05	0.000231291	0	2.57E-05	5.14E-05	0	0.000102796	0.000179893	7.71E-05	0	0.000282689	0	0.000205592	5.14E-05
OTU_13622	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0
OTU_13632	0	0	0	0	0	7.71E-05	0	2.57E-05	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	7.71E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0.000154194	7.71E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_13656	0	5.14E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	7.71E-05	0	0	0	5.14E-05	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	7.71E-05	0	0	0	5.14E-05	0	0.000128495	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0
OTU_13658	0	0.000282689	0	0	0	0	0	7.71E-05	0	0	0	0	0.000205592	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0.000359786	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	2.57E-05	2.57E-05	0
OTU_13667	2.57E-05	2.57E-05	2.57E-05	0.000231291	0.000179893	7.71E-05	0	2.57E-05	2.57E-05	5.14E-05	0	0	0.000154194	5.14E-05	0	0	0	7.71E-05	2.57E-05	0.000128495	0	2.57E-05	5.14E-05	0.000154194	0.000308388	0.000359786	0.000411184	0.000462582	0.000282689	0	5.14E-05	0.000128495	0.000102796	5.14E-05	5.14E-05	0.001182155	0	0.000179893	0.000231291	0.000102796	5.14E-05	5.14E-05	7.71E-05	5.14E-05	5.14E-05	5.14E-05	0	0	0	0.000205592	0	0	7.71E-05	2.57E-05	5.14E-05	0	0.000308388	0.000128495	0.000179893	5.14E-05	0	5.14E-05	0	2.57E-05	0.000334087	0.000102796	0.000642475	2.57E-05	0.00025699	0.000308388	5.14E-05	5.14E-05	7.71E-05	5.14E-05	5.14E-05	2.57E-05	0	0	0	0	5.14E-05	0
OTU_13668	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	7.71E-05	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	0	7.71E-05	5.14E-05	0	2.57E-05	0	0	0	7.71E-05	7.71E-05	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	5.14E-05
OTU_13673	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0.000128495	7.71E-05	0.000154194	5.14E-05	0	0	0	0	7.71E-05	0	5.14E-05	2.57E-05	0	0	5.14E-05	7.71E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0.000102796	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	5.14E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0.000128495	5.14E-05	0	5.14E-05	2.57E-05	0
OTU_13674	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0.000128495	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0.000436883	2.57E-05	0	0	0.000154194	0	0	0.000154194	0	7.71E-05	0	0	0	0	0	0	0	0	7.71E-05	0.000231291	0	0	2.57E-05	0.000102796	0	0.000102796	2.57E-05	0	0	0	0	0.000128495	2.57E-05	5.14E-05	0	0	5.14E-05	0	0	0	0	0	7.71E-05	0.000436883	5.14E-05	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	2.57E-05
OTU_13675	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0.000154194	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0
OTU_13677	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282689	0	0	0	0	0	0.000334087	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0.000179893	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	2.57E-05
OTU_13679	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0.000128495	0	0	2.57E-05	7.71E-05	2.57E-05	0	0.000102796	0	0	0	0	0
OTU_13688	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13692	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0.000128495	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	7.71E-05	7.71E-05	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	7.71E-05	0	0
OTU_13708	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0.001002262	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0.000154194
OTU_13718	0.000616776	2.57E-05	0.000154194	0.000436883	0.001464844	0.000436883	0.000179893	0.001516242	0.00131065	7.71E-05	0.000154194	0.000282689	0.000745271	0	0	0	5.14E-05	0.003006785	0.000308388	0.003315173	0	2.57E-05	0	0.000205592	0.000616776	0.000488281	0.003315173	0.000308388	0.003957648	2.57E-05	0.000128495	0.000873766	0.000616776	0.000848067	0.000282689	0.003597862	0.000359786	0.000822368	0.000719572	0.00182463	0.000848067	0.000436883	0.003366571	0.000334087	0.001593339	0	2.57E-05	0	0.000411184	0.000282689	5.14E-05	0	7.71E-05	5.14E-05	0.00025699	0	0.002467105	0.000411184	0.000411184	0.000385485	0	0.000205592	2.57E-05	0.00025699	0.001490543	5.14E-05	0.000359786	0.000411184	5.14E-05	0.000565378	0.000719572	0.00156764	2.57E-05	7.71E-05	2.57E-05	0.000565378	0	0	0	5.14E-05	0.000154194	2.57E-05
OTU_13726	0	0	0	0	0.000102796	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05
OTU_13728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	2.57E-05	0.000128495	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0.000128495	0	0	0
OTU_13736	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0.000102796	0	0	0.000128495	0	7.71E-05	2.57E-05	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	2.57E-05	0	7.71E-05	7.71E-05	0	7.71E-05	0.000102796	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0	5.14E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0.000128495	5.14E-05	0
OTU_13737	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	5.14E-05	0	0	0	0	7.71E-05	0	0	0.000102796	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	7.71E-05	5.14E-05	0	2.57E-05	0	0	5.14E-05	0.000128495	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0
OTU_13738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13742	0	0	0	5.14E-05	2.57E-05	0	0	5.14E-05	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	5.14E-05	0	0	0	0	0	7.71E-05	5.14E-05	0	5.14E-05	0	0.000102796	7.71E-05	5.14E-05	2.57E-05	0.000102796	0.000154194	7.71E-05	7.71E-05	0.000179893	2.57E-05	0	5.14E-05	0	0	0	5.14E-05	0	0	0	0	5.14E-05	7.71E-05	5.14E-05	5.14E-05	7.71E-05	2.57E-05	5.14E-05	7.71E-05	0.000102796	0	7.71E-05	0.000205592	2.57E-05	7.71E-05	7.71E-05	0	5.14E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	5.14E-05	0	2.57E-05	0	0.000128495	7.71E-05
OTU_13755	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	2.57E-05	0	0.000102796	0	5.14E-05	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	7.71E-05
OTU_13758	5.14E-05	0.000359786	2.57E-05	0	0.000154194	0.000102796	0	0.000436883	0	0	2.57E-05	5.14E-05	0.000282689	0.000462582	0	0	0.000179893	0.00025699	7.71E-05	0.000308388	0	2.57E-05	0.000128495	0.000385485	0.000925164	2.57E-05	0.000154194	0.000102796	0.000282689	2.57E-05	7.71E-05	7.71E-05	0	5.14E-05	0	0.000128495	7.71E-05	0.000128495	0.00025699	0.000102796	0.000231291	0.000128495	0.000231291	0	0.000693873	2.57E-05	0.000231291	7.71E-05	0.000436883	5.14E-05	0.000102796	5.14E-05	7.71E-05	0.000154194	0.000154194	0.000539679	0.000848067	7.71E-05	2.57E-05	0.000796669	2.57E-05	0.000128495	0	0	5.14E-05	0.000282689	0.000102796	0.000616776	0.002749794	0.001901727	5.14E-05	0	0.000436883	0.000334087	0.000359786	0.000719572	0.000308388	0.000179893	0.000642475	0.000154194	0.000154194	0.000179893
OTU_13761	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	2.57E-05	2.57E-05	7.71E-05	0	0	5.14E-05	0	0	0	0	0	0	7.71E-05	0	5.14E-05	0	0	0.000154194	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	7.71E-05	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05
OTU_13762	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	5.14E-05	0	0	0	0	7.71E-05	0	0	0	0	0	0.000102796	0.000128495	0	0	0	0	0.000488281	0.00025699	2.57E-05	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	0.000179893	0.000128495	0.000128495	5.14E-05	2.57E-05	0	2.57E-05	0	2.57E-05	5.14E-05	7.71E-05	0	0	0.000231291	2.57E-05	2.57E-05	0	7.71E-05	0	2.57E-05	0	0	0	2.57E-05	0	5.14E-05	0.000179893	0	0	7.71E-05	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	0	0	0	0
OTU_13763	0	0.000179893	0	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	0.000102796	0	0	0	0	0	5.14E-05	5.14E-05	2.57E-05	0.000154194	2.57E-05	0	0.000128495	0	0	0.000102796	0	7.71E-05	7.71E-05	0	2.57E-05	0.000231291	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	5.14E-05	2.57E-05	0	7.71E-05	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	5.14E-05	0	2.57E-05	2.57E-05	0.000231291	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0
OTU_13767	2.57E-05	0.000693873	5.14E-05	5.14E-05	0.000102796	0.000102796	0	0.000128495	5.14E-05	2.57E-05	0.000128495	0.000102796	0.000102796	0.000205592	2.57E-05	2.57E-05	7.71E-05	0.000179893	0.000231291	0.000282689	0.000411184	0	5.14E-05	0.002261513	0.000385485	5.14E-05	0.000231291	5.14E-05	0.000128495	0.000154194	0.000565378	0.000179893	0.001850329	0.000205592	0.000873766	0.00025699	0.00077097	0.000308388	7.71E-05	0.000462582	0.000282689	0.000668174	0.000179893	0.00077097	0.000308388	0.00077097	0.000462582	0.001284951	0.002364309	0.000359786	0.000359786	0.000591077	0.000154194	0.000154194	0.000179893	0.00025699	2.57E-05	0.000205592	0.000128495	0.000128495	0.000102796	7.71E-05	0.000128495	0.000334087	0.000308388	0.000102796	0.000179893	0.00051398	7.71E-05	0.000334087	2.57E-05	0.000308388	2.57E-05	0.000102796	2.57E-05	7.71E-05	0.000231291	0.000539679	5.14E-05	0.000282689	0.000102796	2.57E-05
OTU_13772	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0.000128495	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	0	0.000102796	0.000102796	0	0	5.14E-05
OTU_13776	0	2.57E-05	0	0	0.000128495	0	0	0	2.57E-05	0	0	0	0	0.000205592	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	5.14E-05	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	7.71E-05	0	7.71E-05	0	0	2.57E-05	0	2.57E-05	0	0.000102796	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0.000128495	0	0.000334087	0.000154194
OTU_13779	0	0	5.14E-05	0	0.000848067	0.000359786	0	2.57E-05	2.57E-05	5.14E-05	0	5.14E-05	2.57E-05	0.000359786	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	5.14E-05	7.71E-05	2.57E-05	0	7.71E-05	5.14E-05	2.57E-05	0.000334087	5.14E-05	0.000179893	2.57E-05	0.000308388	0	0.000128495	5.14E-05	0.000179893	0.000128495	0.000205592	0	5.14E-05	0	7.71E-05	0.000359786	0	5.14E-05	2.57E-05	2.57E-05	7.71E-05	0.001362048	0.000154194	0.000179893	0.001079359	2.57E-05	0.000205592	0.000591077	7.71E-05	0.002312911	0.000642475	5.14E-05	0.000205592	0.000411184	0	0	0	5.14E-05	2.57E-05	0.000359786	2.57E-05	0	0.000154194	0	2.57E-05	5.14E-05	5.14E-05	0.000154194	0.000488281	0.000822368	0.001284951
OTU_13787	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	5.14E-05	0	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0
OTU_13792	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0.000179893	0	0	0	0	0	0	0	0	0	0
OTU_13794	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	5.14E-05	5.14E-05	0	0	0	5.14E-05	5.14E-05	0	0	0	2.57E-05	0	0	0	0
OTU_13797	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	5.14E-05	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	7.71E-05	0	7.71E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0
OTU_13802	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	5.14E-05	0	5.14E-05	0.000102796	5.14E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	5.14E-05	0	0	5.14E-05
OTU_13807	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231291	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	5.14E-05	7.71E-05	5.14E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0.000179893	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	7.71E-05	0
OTU_13818	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	7.71E-05	0	5.14E-05	0	0	0	5.14E-05	2.57E-05	0.000154194	7.71E-05	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0.000154194	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	2.57E-05	2.57E-05
OTU_13830	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	0	0.000102796	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	0.000154194	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	7.71E-05	0	0	2.57E-05	0	0	0.000231291	2.57E-05	0	0.000128495	0	0	5.14E-05	2.57E-05	2.57E-05	7.71E-05	2.57E-05	0	5.14E-05	2.57E-05	0	0
OTU_13836	0	0	5.14E-05	5.14E-05	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	0	0	7.71E-05	5.14E-05	2.57E-05	2.57E-05	5.14E-05	0	5.14E-05	2.57E-05	0	2.57E-05	5.14E-05	2.57E-05	5.14E-05	0.000128495	0.000154194	5.14E-05	0	0	2.57E-05	0.000488281	2.57E-05	0.000179893	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	2.57E-05	0.000128495	2.57E-05	7.71E-05	5.14E-05	0	7.71E-05	0.000385485	0	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0
OTU_13837	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0
OTU_13843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	5.14E-05	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0.000308388	0	0	0	0
OTU_13852	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	5.14E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05
OTU_13858	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0.000154194	0.000128495	0	0	0	7.71E-05	2.57E-05	2.57E-05	0	0	0	0.000102796	0	0	0	5.14E-05	0	0.000102796	0.000154194	0	0	2.57E-05	0	2.57E-05	0	0	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	2.57E-05	0.000102796	0.000154194	0	5.14E-05	2.57E-05	2.57E-05	7.71E-05	0.000179893	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	2.57E-05	7.71E-05	0.000154194	5.14E-05	7.71E-05	0.000102796	0.000102796	7.71E-05	7.71E-05
